Zeit;Kanal A;Kanal B;Kanal C;Kanal D
(s);(V);(V);(V);(V)

72,98400347;4,98977600;4,13342700;7,00125100;0,08026368
72,98600347;5,00045800;4,13342700;7,00643900;0,02746666
72,98800347;5,00564600;4,13861500;7,00125100;-0,02014222
72,99000347;4,98977600;4,14410800;6,99057000;-0,03601184
72,99200347;5,01113900;4,13861500;6,99057000;-0,08362071
72,99400347;5,00564600;4,14410800;7,00125100;-0,07843257
72,99600347;4,99496500;4,13861500;7,00125100;-0,03051851
72,99800347;5,00045800;4,13861500;6,99057000;0,01678518
73,00000347;5,00564600;4,14410800;7,00125100;0,03784295
73,00200347;4,98977600;4,13861500;6,99575800;0,08545183
73,00400347;5,00045800;4,13861500;7,00125100;0,08026368
73,00600347;5,00564600;4,13342700;6,99575800;0,03784295
73,00800347;5,00045800;4,14410800;6,99057000;-0,02014222
73,01000347;5,00564600;4,13861500;7,00125100;-0,04119999
73,01200347;5,00045800;4,12823900;6,98507600;-0,08362071
73,01400347;5,00045800;4,13861500;7,01193300;-0,08880886
73,01600347;4,99496500;4,13861500;7,00643900;-0,03601184
73,01800347;4,98977600;4,12823900;6,99575800;0,00610370
73,02000347;4,99496500;4,14410800;6,99575800;0,05371258
73,02200347;4,99496500;4,13342700;7,00125100;0,08545183
73,02400347;4,98977600;4,13861500;6,99575800;0,09094515
73,02600347;5,00564600;4,12823900;6,99575800;0,03784295
73,02800347;5,00564600;4,14410800;6,99575800;-0,00946074
73,03000347;5,01113900;4,13861500;6,98507600;-0,04119999
73,03200347;5,00045800;4,13861500;6,99575800;-0,08362071
73,03400347;5,00564600;4,12823900;6,99575800;-0,08880886
73,03600347;5,00045800;4,12823900;7,00643900;-0,03601184
73,03800347;5,00045800;4,12823900;6,99575800;0,01678518
73,04000347;5,00045800;4,13342700;6,99575800;0,04852443
73,04200347;5,00045800;4,13861500;6,99575800;0,08026368
73,04400347;5,00045800;4,14410800;6,99575800;0,08026368
73,04600347;5,00564600;4,14410800;6,99057000;0,03784295
73,04800347;5,01113900;4,14410800;7,00643900;-0,00946074
73,05000347;5,00045800;4,13342700;7,01193300;-0,04638813
73,05200347;5,00564600;4,13342700;6,99575800;-0,07843257
73,05400347;5,00564600;4,14410800;6,99575800;-0,08362071
73,05600347;5,00045800;4,13861500;6,99575800;-0,03601184
73,05800347;5,00045800;4,12823900;6,99575800;0,01678518
73,06000347;5,00564600;4,13342700;7,00125100;0,04852443
73,06200347;4,99496500;4,13342700;6,99575800;0,08545183
73,06400347;5,00045800;4,15479000;7,00643900;0,08026368
73,06600347;5,01113900;4,13861500;7,00125100;0,03265481
73,06800347;5,00564600;4,13861500;6,99575800;-0,01464888
73,07000347;5,00045800;4,13861500;7,00643900;-0,02533036
73,07200347;4,98977600;4,15479000;6,99575800;-0,09430219
73,07400347;5,00045800;4,13342700;7,00125100;-0,08362071
73,07600347;4,99496500;4,13861500;7,00125100;-0,03051851
73,07800347;4,99496500;4,13861500;6,99575800;0,01129185
73,08000347;5,01113900;4,13342700;6,98507600;0,05371258
73,08200347;5,00564600;4,13861500;7,00125100;0,08545183
73,08400347;5,00045800;4,14410800;6,99575800;0,08545183
73,08600347;5,00564600;4,14410800;6,99575800;0,03784295
73,08800347;5,00564600;4,14410800;7,00643900;-0,01464888
73,09000347;4,98977600;4,13861500;6,99575800;-0,03601184
73,09200347;5,00045800;4,14929700;6,99575800;-0,07293924
73,09400347;5,00045800;4,13861500;7,00125100;-0,07843257
73,09600347;5,00045800;4,13342700;6,99057000;-0,03051851
73,09800347;4,98977600;4,13861500;7,00125100;0,01678518
73,10000347;5,00045800;4,13861500;7,00125100;0,04333628
73,10200347;4,99496500;4,14410800;6,99057000;0,09094515
73,10400347;5,00045800;4,12274600;7,00125100;0,08026368
73,10600347;5,00045800;4,13861500;6,99575800;0,03784295
73,10800347;5,00564600;4,14929700;6,99575800;-0,00946074
73,11000347;5,00564600;4,14929700;7,00125100;-0,04119999
73,11200347;5,00045800;4,14410800;6,99575800;-0,07843257
73,11400347;5,00564600;4,13861500;7,00125100;-0,08362071
73,11600347;4,99496500;4,13342700;6,98507600;-0,03601184
73,11800347;4,99496500;4,13342700;7,00125100;0,00610370
73,12000347;5,00045800;4,13342700;6,99575800;0,04333628
73,12200347;4,99496500;4,14929700;6,99057000;0,09094515
73,12400347;4,99496500;4,13342700;7,00125100;0,08026368
73,12600347;5,01113900;4,13342700;6,99575800;0,03784295
73,12800347;5,00045800;4,13342700;7,00125100;-0,01464888
73,13000347;5,00564600;4,13342700;7,00643900;-0,04638813
73,13200347;5,00045800;4,13342700;6,99057000;-0,07843257
73,13400347;5,00564600;4,14410800;6,99575800;-0,07293924
73,13600347;4,99496500;4,13342700;6,99057000;-0,02533036
73,13800347;4,99496500;4,13861500;6,98507600;0,01678518
73,14000347;5,00045800;4,13861500;7,00125100;0,03784295
73,14200347;5,00045800;4,13861500;7,00125100;0,08026368
73,14400347;4,99496500;4,14410800;7,00125100;0,08026368
73,14600347;4,99496500;4,13861500;7,00643900;0,03784295
73,14800347;5,00564600;4,14410800;6,99575800;-0,00946074
73,15000347;5,00564600;4,12823900;7,00643900;-0,03601184
73,15200347;5,00045800;4,13861500;7,00125100;-0,08362071
73,15400347;5,00564600;4,13861500;6,99575800;-0,07293924
73,15600347;5,00564600;4,13342700;6,99575800;-0,03601184
73,15800347;4,98428300;4,13861500;7,00125100;0,02197333
73,16000347;5,00564600;4,13342700;7,00125100;0,04333628
73,16200348;4,99496500;4,13342700;6,99575800;0,08026368
73,16400348;5,00045800;4,13342700;7,00125100;0,06958220
73,16600348;4,99496500;4,13861500;6,99575800;0,03784295
73,16800348;5,00564600;4,14410800;6,98507600;-0,01464888
73,17000348;5,00045800;4,14410800;7,00125100;-0,03601184
73,17200348;4,98977600;4,13861500;6,99575800;-0,08362071
73,17400348;5,00045800;4,13861500;6,99575800;-0,07843257
73,17600348;4,99496500;4,13342700;6,99057000;-0,02533036
73,17800348;5,00045800;4,13342700;6,99057000;0,01678518
73,18000348;5,01113900;4,13342700;7,00125100;0,04852443
73,18200348;4,99496500;4,13861500;7,00125100;0,08026368
73,18400348;4,99496500;4,13861500;6,98507600;0,08026368
73,18600348;5,00564600;4,13342700;6,99575800;0,03784295
73,18800348;5,00564600;4,12823900;7,00125100;-0,00946074
73,19000348;4,99496500;4,14410800;7,00125100;-0,04638813
73,19200348;5,00045800;4,13342700;7,00125100;-0,08880886
73,19400348;5,00045800;4,13861500;7,00643900;-0,07293924
73,19600348;5,00564600;4,13861500;6,99057000;-0,03601184
73,19800348;4,98977600;4,14410800;6,99057000;0,02746666
73,20000348;5,00045800;4,13861500;7,00643900;0,04333628
73,20200348;5,00045800;4,13342700;6,99575800;0,08026368
73,20400348;5,01113900;4,13861500;7,00125100;0,07507554
73,20600348;5,01113900;4,12823900;7,00125100;0,03784295
73,20800348;5,00564600;4,13861500;6,99057000;-0,01464888
73,21000348;5,00564600;4,14410800;6,99057000;-0,03601184
73,21200348;5,00045800;4,13861500;6,99057000;-0,08362071
73,21400348;5,00564600;4,12823900;6,99057000;-0,07843257
73,21600348;5,00045800;4,13342700;7,00125100;-0,03051851
73,21800348;4,98977600;4,14410800;7,00125100;0,02746666
73,22000348;4,99496500;4,13861500;7,01193300;0,04333628
73,22200348;4,98977600;4,13861500;6,99575800;0,08545183
73,22400348;5,00045800;4,13861500;6,99575800;0,08026368
73,22600348;4,99496500;4,13861500;7,00125100;0,04852443
73,22800348;5,00045800;4,13342700;7,01193300;-0,00946074
73,23000348;4,99496500;4,13342700;7,00125100;-0,04119999
73,23200348;4,99496500;4,12274600;7,00643900;-0,08362071
73,23400348;5,00564600;4,13342700;7,00125100;-0,08362071
73,23600348;4,99496500;4,14410800;6,98507600;-0,03601184
73,23800348;5,00564600;4,13861500;7,00643900;0,01678518
73,24000348;4,99496500;4,13861500;6,99575800;0,04852443
73,24200348;5,01113900;4,12823900;7,00125100;0,08026368
73,24400348;4,98977600;4,13342700;7,00125100;0,09094515
73,24600348;5,00564600;4,13342700;7,01193300;0,03784295
73,24800348;5,01113900;4,13861500;7,00125100;-0,02533036
73,25000348;5,00564600;4,13342700;7,00643900;-0,03601184
73,25200348;5,00564600;4,13861500;6,99575800;-0,07293924
73,25400348;5,00045800;4,12823900;7,00643900;-0,08880886
73,25600348;5,00564600;4,12823900;7,00643900;-0,04638813
73,25800348;4,98977600;4,12274600;7,00125100;0,01678518
73,26000348;5,00564600;4,13342700;6,99575800;0,04852443
73,26200348;4,99496500;4,14929700;7,00125100;0,08545183
73,26400348;5,00045800;4,12823900;6,99057000;0,08026368
73,26600348;5,00045800;4,13342700;6,99575800;0,03784295
73,26800348;5,00045800;4,13861500;6,99575800;-0,00946074
73,27000348;5,00045800;4,13342700;6,98507600;-0,03601184
73,27200348;5,00045800;4,13861500;7,00125100;-0,08362071
73,27400348;5,00045800;4,13861500;6,99057000;-0,07293924
73,27600348;5,00045800;4,14410800;6,99057000;-0,04638813
73,27800348;4,99496500;4,13861500;7,00125100;0,02197333
73,28000348;5,00045800;4,13861500;7,00125100;0,04852443
73,28200348;5,00045800;4,14410800;6,99575800;0,08545183
73,28400348;5,00045800;4,13342700;6,99575800;0,08026368
73,28600348;5,00564600;4,13342700;6,99575800;0,03265481
73,28800348;5,00045800;4,13861500;7,00125100;-0,01464888
73,29000348;5,00045800;4,14929700;6,99575800;-0,04119999
73,29200348;4,99496500;4,13342700;7,00643900;-0,08880886
73,29400348;5,00045800;4,13861500;6,99575800;-0,07293924
73,29600348;4,98977600;4,12823900;6,99575800;-0,04638813
73,29800348;4,98977600;4,13342700;6,99575800;0,00610370
73,30000348;5,00045800;4,14929700;6,99575800;0,04333628
73,30200348;5,00045800;4,13861500;6,99575800;0,08026368
73,30400348;4,99496500;4,13861500;7,00125100;0,08026368
73,30600348;5,00564600;4,14410800;7,00643900;0,03784295
73,30800348;5,00045800;4,14410800;7,00125100;-0,02014222
73,31000348;5,00564600;4,13861500;7,00125100;-0,03601184
73,31200348;5,01113900;4,13342700;6,99575800;-0,07293924
73,31400348;4,99496500;4,13342700;7,00125100;-0,07843257
73,31600348;5,00045800;4,12823900;6,99575800;-0,03601184
73,31800348;4,99496500;4,12823900;6,98507600;0,02197333
73,32000348;4,98977600;4,12274600;7,01193300;0,03784295
73,32200348;5,00045800;4,13861500;6,99575800;0,09094515
73,32400348;5,00045800;4,13342700;6,99575800;0,07507554
73,32600348;5,00045800;4,13342700;7,00643900;0,03784295
73,32800348;5,00045800;4,13861500;7,01193300;-0,01464888
73,33000348;5,00045800;4,14410800;6,99057000;-0,05188147
73,33200348;4,98977600;4,13861500;7,00125100;-0,08362071
73,33400348;4,99496500;4,13861500;7,00643900;-0,08362071
73,33600348;5,00045800;4,13342700;6,99575800;-0,04119999
73,33800348;5,01113900;4,13861500;7,00125100;0,01678518
73,34000348;5,00045800;4,13342700;6,99575800;0,04333628
73,34200348;5,01113900;4,13342700;6,99575800;0,09094515
73,34400348;4,98977600;4,13861500;6,99057000;0,08026368
73,34600348;5,00564600;4,14410800;6,99575800;0,03784295
73,34800348;5,00564600;4,12823900;7,00125100;-0,02533036
73,35000348;5,00564600;4,12823900;6,99057000;-0,04119999
73,35200348;5,00564600;4,13861500;7,00125100;-0,08362071
73,35400348;5,01113900;4,13342700;7,01193300;-0,07843257
73,35600348;4,99496500;4,13342700;7,00125100;-0,02533036
73,35800348;5,00564600;4,13342700;6,99575800;0,02197333
73,36000348;5,00564600;4,13861500;7,00125100;0,04852443
73,36200348;4,98977600;4,13861500;7,00125100;0,08026368
73,36400348;4,98977600;4,13861500;7,00125100;0,08545183
73,36600348;5,00045800;4,14410800;7,00125100;0,03784295
73,36800348;4,98977600;4,13342700;7,00125100;-0,01464888
73,37000348;4,99496500;4,14410800;6,99575800;-0,04119999
73,37200348;5,00564600;4,14410800;6,99575800;-0,07843257
73,37400349;5,00045800;4,13861500;7,00125100;-0,07293924
73,37600349;5,00045800;4,13861500;7,00125100;-0,04119999
73,37800349;5,01113900;4,14410800;6,99057000;0,01129185
73,38000349;4,99496500;4,13861500;6,98507600;0,05371258
73,38200349;5,00045800;4,13861500;6,99057000;0,08545183
73,38400349;4,99496500;4,12823900;7,00643900;0,06958220
73,38600349;5,00564600;4,13861500;7,00125100;0,03784295
73,38800349;4,99496500;4,14929700;6,99057000;-0,00946074
73,39000349;5,01113900;4,14410800;6,99575800;-0,04638813
73,39200349;5,00564600;4,13342700;7,00643900;-0,07843257
73,39400349;5,00045800;4,12274600;7,00643900;-0,08362071
73,39600349;5,00045800;4,13861500;6,99575800;-0,04119999
73,39800349;5,00045800;4,12823900;7,00125100;0,02197333
73,40000349;5,01113900;4,13342700;7,01712100;0,04852443
73,40200349;5,00564600;4,13861500;6,99575800;0,08545183
73,40400349;5,00045800;4,14410800;6,99575800;0,08026368
73,40600349;5,00564600;4,14410800;7,00125100;0,04852443
73,40800349;5,00564600;4,14410800;6,99057000;0,00091556
73,41000349;4,99496500;4,12823900;6,99575800;-0,04638813
73,41200349;4,99496500;4,13342700;6,99057000;-0,08362071
73,41400349;5,00045800;4,14410800;7,00125100;-0,07843257
73,41600349;5,00564600;4,13861500;7,00125100;-0,04638813
73,41800349;5,00564600;4,13342700;6,99575800;0,01678518
73,42000349;5,01113900;4,14410800;7,00643900;0,04333628
73,42200349;5,00045800;4,13861500;6,99057000;0,09094515
73,42400349;5,00045800;4,13342700;6,99575800;0,07507554
73,42600349;5,00564600;4,14410800;7,00125100;0,04333628
73,42800349;5,00045800;4,13861500;6,99575800;-0,01464888
73,43000349;4,99496500;4,13342700;6,99575800;-0,04638813
73,43200349;4,99496500;4,14410800;6,99575800;-0,08880886
73,43400349;4,99496500;4,13861500;6,99057000;-0,07293924
73,43600349;4,98977600;4,13861500;7,00125100;-0,04638813
73,43800349;5,00045800;4,13861500;7,00125100;0,01129185
73,44000349;5,01113900;4,13342700;7,00643900;0,03784295
73,44200349;4,99496500;4,13861500;6,99575800;0,08545183
73,44400349;4,98977600;4,14410800;7,00643900;0,07507554
73,44600349;5,00564600;4,13342700;7,00125100;0,04333628
73,44800349;5,00045800;4,13861500;6,99575800;-0,00946074
73,45000349;5,00045800;4,14410800;7,00643900;-0,04638813
73,45200349;5,00045800;4,13342700;7,00125100;-0,09430219
73,45400349;5,00564600;4,14410800;7,00125100;-0,08880886
73,45600349;5,01113900;4,13861500;6,99575800;-0,04638813
73,45800349;5,00564600;4,14410800;7,00125100;0,02197333
73,46000349;4,98977600;4,13342700;6,99575800;0,04333628
73,46200349;4,99496500;4,14410800;6,99057000;0,09094515
73,46400349;4,99496500;4,13342700;7,00125100;0,09094515
73,46600349;5,00045800;4,12823900;7,00125100;0,04333628
73,46800349;5,00045800;4,14410800;7,00125100;-0,01464888
73,47000349;5,00045800;4,14410800;7,00643900;-0,04638813
73,47200349;4,99496500;4,12823900;7,00125100;-0,07843257
73,47400349;4,99496500;4,14410800;6,99575800;-0,07293924
73,47600349;4,98977600;4,12823900;6,99575800;-0,04119999
73,47800349;5,00045800;4,13342700;6,99057000;0,01129185
73,48000349;5,00045800;4,13861500;6,98507600;0,04333628
73,48200349;5,00045800;4,13861500;6,99575800;0,09094515
73,48400349;4,99496500;4,13861500;6,99057000;0,08545183
73,48600349;5,00564600;4,13861500;6,99575800;0,04852443
73,48800349;4,99496500;4,14410800;6,99057000;-0,00946074
73,49000349;5,00564600;4,13861500;7,01193300;-0,04638813
73,49200349;4,99496500;4,13861500;7,00643900;-0,08880886
73,49400349;5,00045800;4,12274600;7,00643900;-0,07293924
73,49600349;5,00045800;4,12823900;6,99575800;-0,04119999
73,49800349;5,00045800;4,14410800;6,99575800;0,01678518
73,50000349;5,00045800;4,13861500;6,97988800;0,04852443
73,50200349;5,00564600;4,12823900;7,00125100;0,09094515
73,50400349;5,00045800;4,12823900;7,00643900;0,08026368
73,50600349;5,00045800;4,13861500;7,00125100;0,04333628
73,50800349;5,01113900;4,13342700;6,99575800;-0,00946074
73,51000349;5,00564600;4,12823900;6,98507600;-0,04638813
73,51200349;4,99496500;4,12823900;6,99575800;-0,08362071
73,51400349;5,00045800;4,13861500;7,00125100;-0,07293924
73,51600349;5,00045800;4,13342700;7,00125100;-0,04119999
73,51800349;5,00045800;4,14929700;6,99057000;0,01678518
73,52000349;5,00045800;4,13342700;6,99057000;0,04333628
73,52200349;4,99496500;4,12823900;7,00643900;0,09094515
73,52400349;5,00045800;4,14929700;7,00125100;0,07507554
73,52600349;5,01113900;4,13861500;7,00643900;0,05371258
73,52800349;4,98977600;4,13861500;7,00643900;-0,00946074
73,53000349;4,99496500;4,13861500;6,99575800;-0,04119999
73,53200349;5,00564600;4,13861500;6,99575800;-0,08880886
73,53400349;4,98977600;4,12823900;6,99575800;-0,08362071
73,53600349;4,99496500;4,13342700;6,99575800;-0,04119999
73,53800349;5,00045800;4,13861500;6,99575800;0,01129185
73,54000349;4,99496500;4,14410800;6,99575800;0,05371258
73,54200349;5,00045800;4,13342700;6,99575800;0,07507554
73,54400349;4,99496500;4,14410800;6,99057000;0,09094515
73,54600349;5,00045800;4,13861500;6,99575800;0,05371258
73,54800349;5,00564600;4,13342700;7,01193300;-0,00946074
73,55000349;5,00045800;4,14410800;7,00125100;-0,03051851
73,55200349;5,00045800;4,13342700;6,99057000;-0,08880886
73,55400349;5,01113900;4,13861500;7,00643900;-0,08362071
73,55600349;4,99496500;4,14410800;7,00125100;-0,04638813
73,55800349;5,00564600;4,13861500;7,00643900;0,01129185
73,56000349;5,00564600;4,13861500;6,99575800;0,03784295
73,56200349;5,00045800;4,13342700;7,00125100;0,09094515
73,56400349;5,00045800;4,12823900;7,00125100;0,07507554
73,56600349;5,00045800;4,13342700;7,00125100;0,04852443
73,56800349;5,01113900;4,13861500;6,99057000;-0,00946074
73,57000349;5,01113900;4,13342700;6,99575800;-0,04119999
73,57200349;5,00045800;4,13342700;6,99575800;-0,08880886
73,57400349;5,01632700;4,13861500;6,99575800;-0,07843257
73,57600349;5,00045800;4,13861500;6,99575800;-0,04638813
73,57800349;5,00045800;4,13861500;6,99057000;0,02197333
73,58000349;5,00045800;4,13342700;7,00125100;0,03784295
73,58200349;4,99496500;4,13861500;7,00125100;0,08545183
73,58400350;5,00564600;4,13861500;6,99575800;0,06958220
73,58600350;5,00564600;4,13861500;7,00125100;0,03784295
73,58800350;4,99496500;4,13342700;7,00125100;-0,00946074
73,59000350;5,00564600;4,14410800;7,00125100;-0,03601184
73,59200350;5,01113900;4,14410800;6,98507600;-0,08880886
73,59400350;5,00045800;4,13861500;7,00643900;-0,07843257
73,59600350;4,99496500;4,12823900;6,99575800;-0,05706961
73,59800350;5,00564600;4,12823900;7,00125100;0,00610370
73,60000350;5,00564600;4,13342700;6,99575800;0,03784295
73,60200350;4,99496500;4,13342700;7,00125100;0,07507554
73,60400350;5,00564600;4,13861500;6,99057000;0,08026368
73,60600350;5,01113900;4,12823900;7,01193300;0,04852443
73,60800350;4,99496500;4,13861500;6,99057000;-0,01464888
73,61000350;5,00045800;4,12823900;7,00125100;-0,04119999
73,61200350;4,99496500;4,13861500;7,00125100;-0,09430219
73,61400350;5,00045800;4,13861500;7,00125100;-0,09430219
73,61600350;4,98977600;4,13861500;6,99575800;-0,05188147
73,61800350;5,00564600;4,13861500;6,99575800;0,01678518
73,62000350;4,98977600;4,13342700;7,00125100;0,04852443
73,62200350;5,00045800;4,13861500;7,00125100;0,09613331
73,62400350;5,00564600;4,13861500;6,99575800;0,07507554
73,62600350;5,00564600;4,13861500;6,99057000;0,04852443
73,62800350;5,00045800;4,13861500;6,99575800;0,00091556
73,63000350;4,99496500;4,13861500;7,00125100;-0,04119999
73,63200350;4,99496500;4,14929700;6,99575800;-0,08880886
73,63400350;5,00045800;4,14410800;6,99057000;-0,07843257
73,63600350;5,00564600;4,14410800;7,00125100;-0,04638813
73,63800350;5,00564600;4,13861500;6,99057000;0,01129185
73,64000350;4,98977600;4,13861500;6,99575800;0,04333628
73,64200350;5,00564600;4,13342700;7,00125100;0,09094515
73,64400350;4,99496500;4,13861500;7,00125100;0,07507554
73,64600350;5,00045800;4,12823900;7,00643900;0,04852443
73,64800350;5,00564600;4,13861500;7,01193300;-0,01464888
73,65000350;5,01113900;4,13861500;7,00643900;-0,04638813
73,65200350;5,00564600;4,13861500;7,00125100;-0,08362071
73,65400350;4,99496500;4,12823900;7,00125100;-0,08362071
73,65600350;5,00045800;4,13342700;6,99575800;-0,05188147
73,65800350;4,99496500;4,13861500;6,98507600;0,01129185
73,66000350;4,99496500;4,12823900;6,99575800;0,04852443
73,66200350;5,00564600;4,13342700;6,99575800;0,09094515
73,66400350;5,00045800;4,14410800;6,99575800;0,07507554
73,66600350;5,00045800;4,13861500;7,00125100;0,06439406
73,66800350;5,00564600;4,14410800;6,99575800;-0,00427259
73,67000350;5,00045800;4,15479000;7,00643900;-0,03051851
73,67200350;5,00045800;4,14410800;7,00643900;-0,08880886
73,67400350;4,98977600;4,13861500;7,00125100;-0,07843257
73,67600350;4,99496500;4,12823900;6,99575800;-0,05188147
73,67800350;5,00045800;4,12823900;6,98507600;0,02197333
73,68000350;5,00045800;4,13342700;7,00125100;0,04333628
73,68200350;5,00564600;4,14410800;6,98507600;0,10132150
73,68400350;5,00564600;4,14410800;6,99575800;0,08026368
73,68600350;5,00564600;4,13342700;7,00125100;0,05920591
73,68800350;5,00564600;4,13342700;6,99575800;-0,00427259
73,69000350;4,99496500;4,14410800;7,00125100;-0,04119999
73,69200350;5,00564600;4,13342700;7,00125100;-0,10467850
73,69400350;5,01113900;4,13861500;6,99057000;-0,08880886
73,69600350;4,99496500;4,13861500;6,99575800;-0,04119999
73,69800350;5,00045800;4,12823900;7,00125100;-0,00427259
73,70000350;4,99496500;4,13342700;6,99575800;0,04333628
73,70200350;5,00045800;4,14929700;6,99575800;0,09094515
73,70400350;5,00045800;4,13861500;7,00125100;0,08545183
73,70600350;5,01113900;4,13861500;7,00125100;0,04333628
73,70800350;5,00045800;4,13861500;7,00643900;-0,02014222
73,71000350;5,00045800;4,13861500;7,00125100;-0,04119999
73,71200350;5,00045800;4,13342700;7,00125100;-0,09430219
73,71400350;4,99496500;4,13861500;7,00125100;-0,07293924
73,71600350;4,99496500;4,12823900;6,99575800;-0,05188147
73,71800350;5,00045800;4,14410800;7,00125100;0,00610370
73,72000350;5,00045800;4,13861500;7,00125100;0,04333628
73,72200350;5,00045800;4,13342700;7,00125100;0,08545183
73,72400350;5,00564600;4,13861500;6,99057000;0,08545183
73,72600350;4,99496500;4,13861500;6,99575800;0,04333628
73,72800350;5,00045800;4,13861500;7,00643900;-0,01464888
73,73000350;4,99496500;4,12823900;7,00125100;-0,04638813
73,73200350;4,98977600;4,14410800;6,99575800;-0,09430219
73,73400350;5,00045800;4,13861500;7,01193300;-0,07843257
73,73600350;4,99496500;4,12274600;7,00125100;-0,05188147
73,73800350;5,00045800;4,13342700;7,00125100;0,01129185
73,74000350;5,00045800;4,13861500;6,99575800;0,04333628
73,74200350;5,00564600;4,12823900;6,99575800;0,08545183
73,74400350;5,00045800;4,13861500;6,99575800;0,08026368
73,74600350;5,01632700;4,12823900;6,99575800;0,05920591
73,74800350;5,00045800;4,13861500;7,00643900;-0,01464888
73,75000350;5,01113900;4,13861500;7,00125100;-0,04119999
73,75200350;4,99496500;4,12823900;7,00125100;-0,08880886
73,75400350;4,99496500;4,13342700;6,97988800;-0,07843257
73,75600350;4,98977600;4,12823900;6,99057000;-0,05706961
73,75800350;5,00564600;4,12823900;6,99057000;0,00610370
73,76000350;5,01113900;4,13861500;7,00125100;0,04852443
73,76200350;5,00564600;4,13342700;6,99057000;0,09613331
73,76400350;5,00045800;4,13861500;6,99575800;0,09613331
73,76600350;5,01632700;4,12823900;6,99575800;0,05371258
73,76800350;4,98977600;4,13861500;6,99575800;-0,00946074
73,77000350;5,01113900;4,12274600;6,99575800;-0,05188147
73,77200350;4,98977600;4,12274600;7,01193300;-0,09949034
73,77400350;5,00564600;4,14410800;7,00125100;-0,07843257
73,77600350;5,00564600;4,13861500;7,00125100;-0,04638813
73,77800350;4,99496500;4,12823900;7,00125100;0,01129185
73,78000350;4,99496500;4,14410800;7,00643900;0,04333628
73,78200350;5,00045800;4,13342700;7,00125100;0,09094515
73,78400350;5,00564600;4,13861500;7,00125100;0,07507554
73,78600350;5,00564600;4,13861500;6,99575800;0,04852443
73,78800350;5,00564600;4,14410800;6,99575800;-0,00427259
73,79000350;5,00564600;4,13342700;7,00125100;-0,04119999
73,79200350;5,00564600;4,14410800;7,00125100;-0,09949034
73,79400351;5,00045800;4,12823900;6,98507600;-0,07293924
73,79600351;4,98428300;4,13342700;6,99575800;-0,04638813
73,79800351;5,01113900;4,14410800;6,98507600;0,01678518
73,80000351;4,99496500;4,13861500;6,98507600;0,04333628
73,80200351;5,00045800;4,14410800;7,00125100;0,09613331
73,80400351;5,00564600;4,13342700;6,99575800;0,09613331
73,80600351;5,00564600;4,13861500;7,00125100;0,05920591
73,80800351;5,00045800;4,13861500;6,99575800;0,00091556
73,81000351;4,99496500;4,13342700;6,98507600;-0,04119999
73,81200351;4,99496500;4,13861500;6,99575800;-0,08880886
73,81400351;5,00564600;4,13861500;6,99575800;-0,07843257
73,81600351;4,99496500;4,13861500;6,98507600;-0,05188147
73,81800351;5,00045800;4,13342700;7,00125100;0,00610370
73,82000351;5,00045800;4,13342700;7,00125100;0,04333628
73,82200351;5,00045800;4,14410800;7,00125100;0,09094515
73,82400351;5,00045800;4,13861500;6,99057000;0,07507554
73,82600351;5,00564600;4,14410800;7,00643900;0,05920591
73,82800351;5,01113900;4,13861500;6,99575800;-0,00427259
73,83000351;5,00564600;4,13861500;7,00125100;-0,03051851
73,83200351;4,98977600;4,14410800;6,99575800;-0,08880886
73,83400351;5,00045800;4,14410800;6,99575800;-0,07293924
73,83600351;4,99496500;4,13342700;7,00125100;-0,05188147
73,83800351;5,00564600;4,13861500;6,99575800;0,00610370
73,84000351;5,01632700;4,13342700;6,99575800;0,04852443
73,84200351;5,00045800;4,13861500;6,99057000;0,09094515
73,84400351;5,00564600;4,13861500;7,00643900;0,06958220
73,84600351;5,00564600;4,13342700;7,01193300;0,05920591
73,84800351;5,00564600;4,14929700;6,99575800;-0,00427259
73,85000351;5,00045800;4,13861500;7,00125100;-0,04119999
73,85200351;4,99496500;4,13861500;6,98507600;-0,08880886
73,85400351;4,99496500;4,12823900;7,00125100;-0,07293924
73,85600351;5,00045800;4,13342700;6,99575800;-0,05706961
73,85800351;5,01113900;4,13342700;7,00643900;0,01678518
73,86000351;5,00045800;4,12274600;6,99575800;0,04333628
73,86200351;4,99496500;4,14410800;7,00643900;0,09613331
73,86400351;5,00045800;4,13342700;6,99057000;0,09094515
73,86600351;5,01632700;4,14410800;7,00125100;0,05371258
73,86800351;5,00045800;4,13861500;7,00125100;-0,00427259
73,87000351;4,99496500;4,13342700;6,99575800;-0,03601184
73,87200351;4,99496500;4,13342700;7,00125100;-0,09430219
73,87400351;5,00045800;4,13861500;7,00643900;-0,07843257
73,87600351;4,98977600;4,12823900;7,00125100;-0,05706961
73,87800351;5,00045800;4,13861500;7,00643900;0,00610370
73,88000351;4,98977600;4,13342700;7,00643900;0,04333628
73,88200351;4,99496500;4,13861500;7,00125100;0,10132150
73,88400351;4,99496500;4,14410800;6,99057000;0,08026368
73,88600351;5,00045800;4,13861500;7,00125100;0,05920591
73,88800351;5,00045800;4,13342700;6,99575800;-0,00427259
73,89000351;5,00045800;4,13342700;6,99575800;-0,04119999
73,89200351;4,99496500;4,13861500;7,00643900;-0,09430219
73,89400351;5,01113900;4,13861500;6,99575800;-0,07843257
73,89600351;4,99496500;4,12823900;6,99057000;-0,06225776
