Zeit;Kanal A;Kanal B;Kanal C;Kanal D
(s);(V);(V);(V);(V)

18,88000090;5,99597200;5,25833900;5,48936400;0,00610370
18,88200090;6,00665300;5,25315100;5,50523400;0,00091556
18,88400090;5,99597200;5,25315100;5,50523400;0,00091556
18,88600090;6,00146500;5,24765800;5,50523400;0,00610370
18,88800090;5,99597200;5,26383300;5,50523400;-0,00427259
18,89000090;6,00146500;5,25833900;5,50523400;0,00091556
18,89200090;5,99597200;5,26383300;5,48936400;0,00091556
18,89400090;6,00665300;5,25315100;5,49455300;0,00091556
18,89600090;6,00146500;5,25833900;5,49455300;-0,00427259
18,89800090;5,99597200;5,25315100;5,49455300;0,00091556
18,90000090;6,00665300;5,25315100;5,50523400;0,00610370
18,90200090;6,00146500;5,24765800;5,49455300;0,00610370
18,90400090;6,00146500;5,25315100;5,50523400;-0,00946074
18,90600090;6,00146500;5,25315100;5,49455300;-0,00427259
18,90800090;6,00146500;5,26383300;5,50004600;0,00610370
18,91000090;6,01214600;5,26383300;5,50523400;-0,00427259
18,91200090;5,99597200;5,25315100;5,50523400;-0,00427259
18,91400090;5,99597200;5,25833900;5,50523400;-0,00946074
18,91600090;6,00146500;5,25315100;5,48936400;0,00091556
18,91800090;6,00665300;5,26383300;5,48936400;0,00091556
18,92000090;5,99597200;5,25315100;5,50004600;0,00091556
18,92200090;6,01214600;5,25833900;5,50004600;0,00610370
18,92400090;6,00665300;5,25833900;5,50004600;-0,00427259
18,92600090;6,00665300;5,25315100;5,48387100;0,01129185
18,92800090;5,99078300;5,25315100;5,50004600;0,01129185
18,93000090;6,00665300;5,26383300;5,50004600;0,00091556
18,93200090;6,00146500;5,25315100;5,50004600;0,00091556
18,93400090;5,99597200;5,25315100;5,49455300;-0,00427259
18,93600090;6,00146500;5,25833900;5,49455300;0,00091556
18,93800090;6,00665300;5,24765800;5,50004600;0,00091556
18,94000090;5,99597200;5,25833900;5,50004600;0,00610370
18,94200090;5,99597200;5,26383300;5,48387100;0,00091556
18,94400090;5,99597200;5,24765800;5,50004600;-0,00946074
18,94600090;6,00146500;5,24765800;5,51072700;0,00091556
18,94800090;5,99078300;5,24247000;5,49455300;0,00091556
18,95000090;6,00146500;5,25315100;5,50004600;0,00091556
18,95200090;5,99597200;5,24765800;5,49455300;0,00091556
18,95400090;6,00146500;5,24765800;5,50523400;0,00610370
18,95600090;6,00146500;5,25315100;5,48936400;0,00091556
18,95800090;6,00146500;5,24765800;5,50004600;0,00091556
18,96000090;6,00146500;5,26383300;5,49455300;0,01129185
18,96200090;6,00146500;5,25315100;5,50004600;0,00091556
18,96400090;6,00146500;5,24765800;5,49455300;0,00091556
18,96600090;6,00665300;5,24765800;5,51072700;-0,01464888
18,96800090;5,99597200;5,24765800;5,50523400;0,00091556
18,97000090;5,99078300;5,24765800;5,50004600;0,00091556
18,97200090;6,00665300;5,25315100;5,50523400;0,00091556
18,97400090;6,01214600;5,25833900;5,51072700;0,00091556
18,97600090;6,00665300;5,24765800;5,50004600;-0,00427259
18,97800090;6,01214600;5,26902100;5,50523400;-0,00427259
18,98000090;6,00665300;5,25833900;5,50004600;0,00091556
18,98200090;6,00665300;5,25833900;5,50004600;-0,00946074
18,98400090;5,99078300;5,24765800;5,49455300;0,00091556
18,98600090;6,00146500;5,25833900;5,48936400;0,00610370
18,98800090;5,99597200;5,25833900;5,49455300;-0,00946074
18,99000090;6,00665300;5,24765800;5,49455300;-0,00427259
18,99200090;6,00665300;5,25315100;5,51072700;-0,00946074
18,99400090;5,99597200;5,25315100;5,50004600;0,00091556
18,99600090;6,00146500;5,24765800;5,49455300;0,00610370
18,99800090;6,01214600;5,25315100;5,49455300;0,00091556
19,00000090;6,00146500;5,25833900;5,50004600;-0,00427259
19,00200090;6,00146500;5,24765800;5,50523400;-0,02014222
19,00400090;6,00146500;5,25833900;5,50004600;0,00610370
19,00600090;5,98529000;5,25833900;5,49455300;-0,00946074
19,00800090;5,98529000;5,25315100;5,49455300;-0,01464888
19,01000090;6,00146500;5,25833900;5,49455300;0,00610370
19,01200090;5,99078300;5,25315100;5,49455300;0,00091556
19,01400090;5,99597200;5,25833900;5,50004600;0,00610370
19,01600090;6,00665300;5,24765800;5,50004600;-0,00946074
19,01800090;6,00665300;5,26383300;5,51072700;-0,00427259
19,02000090;5,99597200;5,25833900;5,50523400;0,00610370
19,02200090;6,00665300;5,24765800;5,50004600;0,00091556
19,02400090;6,00665300;5,25315100;5,50004600;0,00091556
19,02600090;6,00146500;5,24765800;5,49455300;0,00091556
19,02800090;5,99597200;5,25833900;5,49455300;0,00091556
19,03000090;6,00146500;5,25315100;5,50004600;0,00091556
19,03200090;6,00146500;5,26383300;5,49455300;0,00091556
19,03400090;6,00146500;5,25833900;5,49455300;0,00610370
19,03600090;6,00146500;5,25833900;5,50004600;-0,00946074
19,03800090;5,99597200;5,26383300;5,51072700;0,00091556
19,04000090;6,01214600;5,26902100;5,50523400;0,00610370
19,04200090;5,99597200;5,25315100;5,50004600;0,01678518
19,04400090;6,00146500;5,25833900;5,50004600;0,00610370
19,04600090;5,99078300;5,25315100;5,50004600;-0,00427259
19,04800090;6,00146500;5,25315100;5,49455300;-0,00427259
19,05000090;6,00146500;5,24765800;5,48936400;-0,00427259
19,05200090;6,00146500;5,24765800;5,49455300;-0,00427259
19,05400091;6,00665300;5,24765800;5,50523400;0,00091556
19,05600091;6,00146500;5,25315100;5,49455300;0,00610370
19,05800091;6,01214600;5,26383300;5,48936400;-0,00427259
19,06000091;5,99597200;5,25833900;5,50004600;0,00610370
19,06200091;6,00146500;5,25315100;5,50004600;0,00610370
19,06400091;6,00665300;5,25315100;5,48387100;0,00610370
19,06600091;6,00665300;5,24765800;5,50523400;0,00091556
19,06800091;6,00146500;5,24765800;5,50004600;-0,00427259
19,07000091;5,99078300;5,25833900;5,50004600;0,00091556
19,07200091;5,99597200;5,25833900;5,50004600;-0,00946074
19,07400091;6,00665300;5,26383300;5,50004600;0,00610370
19,07600091;6,00665300;5,25315100;5,50523400;0,00610370
19,07800091;6,00146500;5,24765800;5,50004600;0,00091556
19,08000091;6,00146500;5,25315100;5,50004600;0,01129185
19,08200091;6,00665300;5,25315100;5,50523400;0,00091556
19,08400091;5,99078300;5,25833900;5,50523400;0,00091556
19,08600091;5,99597200;5,24765800;5,51072700;-0,00427259
19,08800091;5,99597200;5,25315100;5,50004600;0,00091556
19,09000091;5,99078300;5,25315100;5,50004600;0,00610370
19,09200091;6,00665300;5,24765800;5,51072700;-0,00427259
19,09400091;5,99597200;5,25833900;5,50523400;0,00091556
19,09600091;5,99597200;5,25833900;5,50004600;-0,00427259
19,09800091;6,00146500;5,25833900;5,49455300;0,00610370
19,10000091;6,00146500;5,25833900;5,50004600;0,00091556
19,10200091;5,99597200;5,25833900;5,50004600;-0,00427259
19,10400091;5,99597200;5,25315100;5,51072700;0,00091556
19,10600091;5,99597200;5,25315100;5,50004600;-0,00427259
19,10800091;6,00146500;5,25833900;5,50523400;-0,00427259
19,11000091;6,00146500;5,26383300;5,49455300;-0,00427259
19,11200091;6,01214600;5,25833900;5,48936400;-0,00427259
19,11400091;5,99597200;5,25833900;5,49455300;-0,00427259
19,11600091;6,00665300;5,25833900;5,50004600;-0,00427259
19,11800091;6,00146500;5,25833900;5,49455300;0,00610370
19,12000091;6,00665300;5,25833900;5,48936400;-0,00427259
19,12200091;6,01214600;5,25833900;5,50004600;-0,00427259
19,12400091;6,00665300;5,25315100;5,50004600;-0,00427259
19,12600091;6,00146500;5,26383300;5,49455300;0,00091556
19,12800091;6,00146500;5,25833900;5,50523400;0,00610370
19,13000091;5,99078300;5,25315100;5,50523400;0,01129185
19,13200091;5,99078300;5,24765800;5,48936400;-0,00427259
19,13400091;6,00146500;5,25833900;5,50004600;-0,00427259
19,13600091;6,00146500;5,25833900;5,49455300;-0,00427259
19,13800091;6,00146500;5,25315100;5,50004600;-0,00427259
19,14000091;6,00665300;5,26383300;5,50004600;0,00091556
19,14200091;5,99597200;5,25315100;5,51072700;0,01129185
19,14400091;6,01214600;5,25315100;5,50523400;-0,00427259
19,14600091;6,00146500;5,26902100;5,50523400;0,00091556
19,14800091;5,99597200;5,25315100;5,50004600;-0,00427259
19,15000091;6,00665300;5,25315100;5,50004600;-0,00427259
19,15200091;6,00146500;5,25315100;5,50004600;0,00610370
19,15400091;6,01214600;5,25315100;5,50004600;-0,00427259
19,15600091;6,00146500;5,24765800;5,50523400;0,00091556
19,15800091;6,00665300;5,24765800;5,50004600;-0,00946074
19,16000091;6,01214600;5,24765800;5,49455300;-0,00946074
19,16200091;6,00146500;5,24765800;5,49455300;0,00610370
19,16400091;5,99597200;5,25315100;5,49455300;0,00091556
19,16600091;6,01214600;5,25833900;5,48936400;-0,00427259
19,16800091;6,00146500;5,25833900;5,51072700;0,01129185
19,17000091;6,00146500;5,25315100;5,50004600;-0,00427259
19,17200091;6,00665300;5,25315100;5,48936400;0,00610370
19,17400091;6,00665300;5,25315100;5,50004600;0,00610370
19,17600091;6,00665300;5,25315100;5,50004600;0,00091556
19,17800091;5,99597200;5,25315100;5,48387100;0,00610370
19,18000091;5,99597200;5,25833900;5,50004600;0,00610370
19,18200091;6,00146500;5,26383300;5,50523400;-0,00946074
19,18400091;6,00665300;5,25315100;5,50004600;-0,00946074
19,18600091;6,00146500;5,24247000;5,49455300;-0,00427259
19,18800091;5,99078300;5,25315100;5,49455300;-0,00427259
19,19000091;6,00146500;5,24765800;5,50523400;-0,00946074
19,19200091;6,00146500;5,24765800;5,50523400;-0,00427259
19,19400091;6,00146500;5,25833900;5,50004600;0,00610370
19,19600091;6,01214600;5,25833900;5,50004600;-0,00427259
19,19800091;6,00665300;5,24765800;5,50004600;0,00610370
19,20000091;6,00146500;5,27451400;5,49455300;0,00091556
19,20200091;6,00146500;5,26902100;5,50004600;0,00610370
19,20400091;5,99597200;5,25315100;5,50523400;0,00091556
19,20600091;5,99597200;5,25315100;5,49455300;0,00091556
19,20800091;5,99597200;5,25833900;5,50523400;-0,00946074
19,21000091;6,00146500;5,24765800;5,50004600;-0,00946074
19,21200091;6,00665300;5,24765800;5,50523400;0,00610370
19,21400091;6,00665300;5,26383300;5,50004600;-0,00427259
19,21600091;6,00665300;5,25315100;5,49455300;0,00091556
19,21800091;5,99597200;5,25315100;5,50004600;0,01129185
19,22000091;6,00665300;5,25315100;5,50523400;-0,00427259
19,22200091;6,00146500;5,25315100;5,49455300;0,00610370
19,22400091;5,99597200;5,25833900;5,49455300;-0,00427259
19,22600091;6,00146500;5,25315100;5,50004600;-0,00427259
19,22800091;6,00665300;5,25315100;5,50523400;-0,00427259
19,23000091;6,00146500;5,24765800;5,49455300;0,01129185
19,23200091;5,99597200;5,25315100;5,49455300;0,00091556
19,23400091;6,00146500;5,25315100;5,50004600;-0,00427259
19,23600091;6,00665300;5,26383300;5,50004600;0,00091556
19,23800091;5,99597200;5,25833900;5,50004600;-0,00427259
19,24000091;6,00665300;5,25315100;5,50004600;0,00091556
19,24200091;5,99597200;5,25833900;5,48936400;0,00091556
19,24400091;5,99597200;5,25315100;5,50004600;0,00091556
19,24600091;6,00146500;5,25833900;5,48387100;0,00610370
19,24800091;5,98529000;5,24765800;5,49455300;0,00610370
19,25000091;6,00146500;5,25315100;5,50004600;-0,00427259
19,25200091;6,00146500;5,24765800;5,48936400;0,00091556
19,25400091;5,99597200;5,25315100;5,50004600;-0,00427259
19,25600091;5,99078300;5,25833900;5,48936400;0,01129185
19,25800091;5,99597200;5,25315100;5,51072700;-0,00427259
19,26000091;6,00665300;5,24765800;5,50004600;-0,00427259
19,26200091;6,00665300;5,25833900;5,51591500;0,00091556
19,26400091;5,99597200;5,25315100;5,50523400;0,00610370
19,26600092;6,00146500;5,24765800;5,50004600;-0,00427259
19,26800092;6,00665300;5,26383300;5,50004600;0,00610370
19,27000092;6,00665300;5,25833900;5,50523400;0,00610370
19,27200092;5,99078300;5,25833900;5,50004600;0,00091556
19,27400092;5,99597200;5,25315100;5,51072700;-0,00427259
19,27600092;5,99078300;5,25315100;5,50523400;-0,00427259
19,27800092;6,01214600;5,24765800;5,50523400;-0,00427259
19,28000092;6,00146500;5,24765800;5,48387100;-0,00427259
19,28200092;6,00146500;5,24765800;5,50523400;-0,00946074
19,28400092;6,00146500;5,25315100;5,48936400;0,00610370
19,28600092;6,00665300;5,24247000;5,50004600;-0,00427259
19,28800092;6,00146500;5,24247000;5,50523400;-0,01464888
19,29000092;6,00146500;5,25315100;5,50523400;-0,00946074
19,29200092;6,00146500;5,25315100;5,50004600;-0,00946074
19,29400092;6,01733400;5,25833900;5,50004600;-0,00946074
19,29600092;6,00665300;5,25833900;5,50523400;-0,00427259
19,29800092;5,99078300;5,26383300;5,50004600;-0,00427259
19,30000092;5,99597200;5,25833900;5,49455300;0,00610370
19,30200092;6,00146500;5,25315100;5,50523400;0,00091556
19,30400092;6,00146500;5,24765800;5,50523400;-0,00427259
19,30600092;5,99597200;5,24247000;5,50523400;0,00091556
19,30800092;5,99597200;5,25315100;5,49455300;0,00091556
19,31000092;6,00665300;5,25833900;5,49455300;-0,00946074
19,31200092;5,99597200;5,25833900;5,50004600;-0,00427259
19,31400092;6,01214600;5,25833900;5,49455300;-0,00427259
19,31600092;5,98529000;5,25315100;5,48936400;0,00610370
19,31800092;5,99597200;5,24765800;5,50523400;0,01129185
19,32000092;6,00665300;5,24765800;5,50004600;-0,00946074
19,32200092;6,01214600;5,24247000;5,50523400;0,00610370
19,32400092;6,00146500;5,25833900;5,49455300;0,00091556
19,32600092;6,00665300;5,25833900;5,50004600;0,00091556
19,32800092;5,99078300;5,24765800;5,49455300;-0,00427259
19,33000092;5,98529000;5,24765800;5,50004600;0,00091556
19,33200092;6,00665300;5,25315100;5,49455300;0,00610370
19,33400092;6,00665300;5,25315100;5,50004600;0,00091556
19,33600092;6,00146500;5,25833900;5,50523400;0,01129185
19,33800092;6,00146500;5,26383300;5,50004600;0,00610370
19,34000092;6,00146500;5,25833900;5,49455300;0,00610370
19,34200092;6,00146500;5,25315100;5,50004600;-0,00427259
19,34400092;6,00146500;5,25833900;5,50004600;-0,00427259
19,34600092;5,99597200;5,25315100;5,49455300;-0,00427259
19,34800092;5,99078300;5,24765800;5,50004600;0,00091556
19,35000092;6,00146500;5,26383300;5,50004600;0,00091556
19,35200092;6,00146500;5,24765800;5,50523400;0,00091556
19,35400092;6,00146500;5,23697600;5,50523400;-0,00427259
19,35600092;6,00146500;5,25833900;5,50523400;0,00091556
19,35800092;5,99078300;5,26383300;5,51072700;0,00091556
19,36000092;6,00665300;5,25833900;5,50004600;0,00610370
19,36200092;6,00665300;5,25833900;5,50004600;-0,00946074
19,36400092;5,99597200;5,24765800;5,49455300;-0,00427259
19,36600092;6,00146500;5,25315100;5,49455300;-0,00946074
19,36800092;5,99597200;5,25315100;5,50004600;0,00091556
19,37000092;6,00146500;5,25833900;5,49455300;-0,00427259
19,37200092;5,99597200;5,24765800;5,49455300;-0,00427259
19,37400092;6,01214600;5,25833900;5,50523400;0,00091556
19,37600092;6,00146500;5,25833900;5,48936400;0,00091556
19,37800092;6,00146500;5,25833900;5,49455300;-0,00427259
19,38000092;6,00146500;5,25833900;5,50004600;0,00091556
19,38200092;6,00146500;5,24765800;5,50523400;-0,00946074
19,38400092;5,99597200;5,25315100;5,49455300;-0,00427259
19,38600092;6,00665300;5,26383300;5,50004600;-0,00427259
19,38800092;6,00146500;5,25315100;5,50004600;-0,00946074
19,39000092;6,00665300;5,25315100;5,50004600;0,00610370
19,39200092;6,00146500;5,25315100;5,49455300;-0,00427259
19,39400092;6,01214600;5,25833900;5,50523400;0,00610370
19,39600092;6,00665300;5,26383300;5,50004600;-0,00427259
19,39800092;6,01214600;5,25315100;5,50004600;0,00091556
19,40000092;6,00146500;5,25315100;5,50004600;-0,00427259
19,40200092;6,00146500;5,25833900;5,50004600;0,00610370
19,40400092;6,00665300;5,25833900;5,48936400;0,01129185
19,40600092;5,99078300;5,24765800;5,50004600;-0,00946074
19,40800092;5,99597200;5,25315100;5,50004600;-0,00427259
19,41000092;6,00146500;5,25833900;5,48936400;0,00091556
19,41200092;5,99597200;5,25315100;5,49455300;-0,00946074
19,41400092;6,01214600;5,25315100;5,49455300;0,01129185
19,41600092;5,99597200;5,25315100;5,50004600;0,00091556
19,41800092;5,99597200;5,25315100;5,50004600;0,00091556
19,42000092;6,00665300;5,25833900;5,49455300;0,00610370
19,42200092;6,00665300;5,25315100;5,50523400;-0,00427259
19,42400092;6,00146500;5,25833900;5,49455300;0,00091556
19,42600092;6,00665300;5,24765800;5,48936400;-0,00427259
19,42800092;6,01214600;5,26383300;5,49455300;0,00091556
19,43000092;6,00146500;5,25833900;5,50004600;0,00610370
19,43200092;6,00146500;5,25833900;5,50523400;-0,00427259
19,43400092;6,01214600;5,25315100;5,50523400;0,00091556
19,43600092;5,99597200;5,25833900;5,49455300;-0,00427259
19,43800092;6,00146500;5,25315100;5,49455300;0,00091556
19,44000092;6,00665300;5,25315100;5,50004600;0,00091556
19,44200092;5,99597200;5,25315100;5,50004600;-0,00427259
19,44400092;5,99597200;5,25315100;5,50523400;-0,00427259
19,44600092;6,00146500;5,25315100;5,50004600;-0,00427259
19,44800092;5,99078300;5,25833900;5,50523400;-0,00427259
19,45000092;6,00146500;5,24765800;5,50004600;-0,00427259
19,45200092;6,00146500;5,25833900;5,49455300;0,00091556
19,45400092;5,99078300;5,24247000;5,50523400;-0,00427259
19,45600092;6,00146500;5,24765800;5,50004600;-0,00946074
19,45800092;6,00146500;5,26902100;5,51072700;0,00610370
19,46000092;5,99597200;5,25833900;5,50004600;-0,00427259
19,46200092;6,00146500;5,25315100;5,51072700;-0,00946074
19,46400092;6,00665300;5,25833900;5,50523400;0,00091556
19,46600092;6,00146500;5,25833900;5,50523400;-0,00427259
19,46800092;6,00665300;5,25833900;5,50004600;-0,00946074
19,47000092;5,99597200;5,25315100;5,49455300;-0,00946074
19,47200092;5,99597200;5,26383300;5,50004600;0,00610370
19,47400092;6,00665300;5,24765800;5,50523400;0,00091556
19,47600093;6,00665300;5,25315100;5,50004600;-0,00427259
19,47800093;6,00665300;5,24765800;5,50004600;0,00091556
19,48000093;6,01214600;5,25315100;5,50523400;0,00610370
19,48200093;5,99597200;5,26383300;5,49455300;0,00091556
19,48400093;6,00146500;5,25833900;5,50004600;0,00091556
19,48600093;5,99078300;5,25315100;5,49455300;0,00610370
19,48800093;5,99597200;5,26383300;5,50004600;0,00610370
19,49000093;5,99597200;5,25315100;5,48936400;0,00091556
19,49200093;6,01214600;5,25315100;5,49455300;0,00091556
19,49400093;6,00146500;5,24765800;5,50004600;0,00091556
19,49600093;5,99597200;5,26383300;5,50523400;-0,00427259
19,49800093;6,00665300;5,24247000;5,50523400;0,00091556
19,50000093;6,00146500;5,25833900;5,50523400;-0,00427259
19,50200093;5,99597200;5,25833900;5,50523400;-0,00427259
19,50400093;5,99597200;5,25315100;5,50523400;-0,00946074
19,50600093;5,99597200;5,25315100;5,49455300;0,00091556
19,50800093;6,00665300;5,25315100;5,49455300;0,00091556
19,51000093;5,99078300;5,24765800;5,50523400;-0,00427259
19,51200093;6,00665300;5,24765800;5,49455300;-0,00427259
19,51400093;6,00146500;5,26383300;5,50004600;-0,00427259
19,51600093;6,00146500;5,25315100;5,49455300;0,00091556
19,51800093;6,01733400;5,25833900;5,50523400;0,00610370
19,52000093;5,99597200;5,25315100;5,50523400;-0,00427259
19,52200093;5,99597200;5,25315100;5,50523400;-0,00427259
19,52400093;5,99597200;5,25315100;5,50523400;-0,00427259
19,52600093;6,00146500;5,25315100;5,50523400;-0,00427259
19,52800093;6,00665300;5,25315100;5,50004600;0,00091556
19,53000093;6,00665300;5,25833900;5,48936400;0,00610370
19,53200093;6,00146500;5,24247000;5,50004600;0,00610370
19,53400093;6,01214600;5,25833900;5,51072700;0,00091556
19,53600093;6,00146500;5,25833900;5,50523400;-0,00427259
19,53800093;5,99597200;5,26383300;5,50523400;0,00091556
19,54000093;6,00146500;5,25315100;5,50004600;0,00091556
19,54200093;6,00665300;5,25315100;5,50004600;0,00091556
19,54400093;6,00146500;5,25315100;5,49455300;0,00091556
19,54600093;5,99078300;5,25315100;5,48936400;0,00091556
19,54800093;5,99078300;5,24765800;5,49455300;0,00610370
19,55000093;6,00146500;5,25315100;5,50523400;0,00091556
19,55200093;5,99078300;5,25315100;5,50004600;0,01129185
19,55400093;6,00146500;5,25833900;5,48936400;-0,00427259
19,55600093;6,00146500;5,24765800;5,49455300;0,00610370
19,55800093;5,99597200;5,25833900;5,50004600;0,00610370
19,56000093;6,01214600;5,25833900;5,50004600;0,00091556
19,56200093;5,99597200;5,25833900;5,51072700;0,00091556
19,56400093;6,00146500;5,25833900;5,49455300;-0,00946074
19,56600093;6,00146500;5,24765800;5,50004600;-0,00946074
19,56800093;5,99597200;5,25315100;5,50523400;0,00091556
19,57000093;6,00665300;5,25315100;5,51072700;0,00610370
19,57200093;6,00665300;5,25833900;5,50523400;0,00610370
19,57400093;6,00665300;5,25315100;5,50523400;-0,00427259
19,57600093;5,99597200;5,25315100;5,50523400;0,01129185
19,57800093;6,00665300;5,24765800;5,50004600;0,00610370
19,58000093;6,00146500;5,24765800;5,48936400;0,00610370
19,58200093;6,00146500;5,25315100;5,50004600;0,00091556
19,58400093;6,00146500;5,25833900;5,50004600;-0,00946074
19,58600093;6,00665300;5,25315100;5,49455300;-0,00946074
19,58800093;5,98529000;5,25315100;5,49455300;0,00610370
19,59000093;6,00146500;5,24765800;5,50523400;-0,00427259
19,59200093;6,00146500;5,25833900;5,50004600;-0,00427259
19,59400093;6,01214600;5,26383300;5,48936400;0,00610370
19,59600093;6,00146500;5,25315100;5,49455300;0,00091556
19,59800093;6,00665300;5,25315100;5,51072700;0,00091556
19,60000093;5,99078300;5,24765800;5,50004600;-0,00427259
19,60200093;6,00665300;5,26383300;5,50004600;-0,00427259
19,60400093;6,00146500;5,25315100;5,48936400;0,00610370
19,60600093;6,00146500;5,25315100;5,50004600;0,01129185
19,60800093;6,01214600;5,24247000;5,49455300;0,00091556
19,61000093;6,00146500;5,24247000;5,50004600;-0,00427259
19,61200093;5,99597200;5,25833900;5,50004600;-0,00427259
19,61400093;6,01214600;5,26383300;5,50004600;0,01129185
19,61600093;6,01733400;5,25315100;5,50523400;0,00610370
19,61800093;6,01214600;5,25833900;5,50004600;0,00610370
19,62000093;6,00665300;5,24765800;5,49455300;0,00610370
19,62200093;5,99078300;5,24765800;5,49455300;0,00610370
19,62400093;6,00146500;5,24765800;5,49455300;0,00610370
19,62600093;5,99078300;5,25315100;5,50004600;0,00091556
19,62800093;6,00665300;5,26383300;5,50523400;-0,00427259
19,63000093;6,00146500;5,25315100;5,49455300;-0,00427259
19,63200093;5,99597200;5,25833900;5,50004600;0,00610370
19,63400093;6,00146500;5,25315100;5,48936400;0,00091556
19,63600093;6,01214600;5,24765800;5,50004600;0,01129185
19,63800093;6,00146500;5,25315100;5,50004600;0,00610370
19,64000093;5,99597200;5,25315100;5,49455300;-0,00946074
19,64200093;5,99597200;5,25833900;5,49455300;-0,00427259
19,64400093;5,99597200;5,25315100;5,50004600;0,01129185
19,64600093;6,00146500;5,25833900;5,49455300;0,00091556
19,64800093;6,00146500;5,26383300;5,48936400;0,00091556
19,65000093;5,99597200;5,25833900;5,50004600;0,00091556
19,65200093;5,99597200;5,26383300;5,50004600;0,00610370
19,65400093;6,00146500;5,26383300;5,50004600;0,00091556
19,65600093;5,99078300;5,25833900;5,51072700;0,00610370
19,65800093;6,00665300;5,25315100;5,50523400;-0,00946074
19,66000093;6,00146500;5,25315100;5,50004600;0,00091556
19,66200093;6,00665300;5,25833900;5,50004600;0,00610370
19,66400093;5,99597200;5,25833900;5,50004600;0,00091556
19,66600093;5,99597200;5,24765800;5,49455300;-0,00946074
19,66800093;6,00146500;5,25833900;5,49455300;-0,00427259
19,67000093;6,01214600;5,24247000;5,50004600;0,00610370
19,67200093;6,00146500;5,25315100;5,50523400;0,00610370
19,67400093;6,00146500;5,25315100;5,48936400;0,00610370
19,67600093;6,00146500;5,25833900;5,49455300;0,00610370
19,67800093;5,99597200;5,26383300;5,49455300;0,01129185
19,68000093;5,99597200;5,25833900;5,48936400;0,00091556
19,68200093;5,99597200;5,25833900;5,50004600;0,00610370
19,68400093;6,00146500;5,24765800;5,49455300;-0,00427259
19,68600094;6,00146500;5,25315100;5,51072700;-0,00427259
19,68800094;5,99597200;5,25315100;5,50004600;0,00091556
19,69000094;6,00146500;5,25833900;5,49455300;0,00091556
19,69200094;6,00146500;5,24765800;5,50523400;0,00091556
19,69400094;5,99597200;5,26902100;5,50004600;0,00091556
19,69600094;6,00146500;5,25315100;5,50004600;0,01129185
19,69800094;6,00146500;5,24765800;5,50523400;-0,00427259
19,70000094;6,00146500;5,24765800;5,49455300;-0,00427259
19,70200094;6,01214600;5,25833900;5,50004600;0,00091556
19,70400094;5,99597200;5,24765800;5,50523400;-0,00427259
19,70600094;5,99078300;5,25833900;5,50523400;0,00091556
19,70800094;5,99597200;5,26383300;5,49455300;0,00610370
19,71000094;6,00146500;5,25833900;5,50004600;-0,00427259
19,71200094;6,00146500;5,26902100;5,50523400;0,00610370
19,71400094;6,01214600;5,26383300;5,50004600;-0,00946074
19,71600094;5,99597200;5,25315100;5,50523400;0,01129185
19,71800094;6,00665300;5,25315100;5,50004600;0,00091556
19,72000094;6,00146500;5,25833900;5,50004600;0,00091556
19,72200094;6,00665300;5,24765800;5,50523400;-0,00427259
19,72400094;6,00665300;5,24765800;5,50004600;0,00091556
19,72600094;5,99597200;5,25315100;5,50004600;0,00610370
19,72800094;6,00146500;5,25833900;5,50004600;0,00610370
19,73000094;6,00665300;5,25315100;5,50004600;0,00610370
19,73200094;6,00665300;5,25315100;5,50523400;0,00091556
19,73400094;5,99078300;5,25833900;5,50004600;0,00610370
19,73600094;6,00665300;5,25315100;5,50523400;0,00610370
19,73800094;6,01214600;5,25315100;5,50523400;0,00091556
19,74000094;6,01214600;5,26383300;5,48936400;0,00091556
19,74200094;5,99597200;5,25315100;5,48936400;0,00091556
19,74400094;5,99597200;5,25833900;5,50523400;0,00091556
19,74600094;5,99597200;5,25315100;5,49455300;0,00091556
19,74800094;6,01733400;5,25315100;5,50523400;-0,00427259
19,75000094;6,00146500;5,24765800;5,50004600;-0,00946074
19,75200094;6,00146500;5,26383300;5,49455300;-0,00946074
19,75400094;6,00146500;5,25833900;5,50523400;-0,00427259
19,75600094;6,00665300;5,25315100;5,50004600;0,00610370
19,75800094;6,01214600;5,26902100;5,50004600;0,00091556
19,76000094;6,01214600;5,25315100;5,48936400;0,00091556
19,76200094;5,99597200;5,25833900;5,50004600;-0,00427259
19,76400094;6,00665300;5,26383300;5,49455300;0,00610370
19,76600094;6,00146500;5,24765800;5,50004600;0,00610370
19,76800094;5,99078300;5,25833900;5,49455300;0,00610370
19,77000094;6,00146500;5,24765800;5,50004600;0,00091556
19,77200094;6,00665300;5,25315100;5,49455300;0,00610370
19,77400094;6,01214600;5,25315100;5,49455300;0,00091556
19,77600094;6,01214600;5,25315100;5,49455300;0,00091556
19,77800094;6,00665300;5,25833900;5,49455300;0,00610370
19,78000094;5,99078300;5,25833900;5,49455300;0,00091556
19,78200094;5,99078300;5,26383300;5,50523400;-0,00427259
19,78400094;5,99597200;5,25833900;5,49455300;-0,00946074
19,78600094;5,99597200;5,25315100;5,48936400;0,00091556
19,78800094;5,99597200;5,25833900;5,50523400;0,00610370
19,79000094;6,00665300;5,26383300;5,49455300;-0,00427259
19,79200094;6,00146500;5,26383300;5,48387100;-0,00946074
19,79400094;6,00665300;5,25833900;5,50004600;-0,00946074
19,79600094;6,01214600;5,25833900;5,49455300;-0,00427259
